user_id,age,gender,city,session_duration,pages_viewed,total_clicks,cart_value,discount_applied,payment_method,product_category,device_type,month,purchased
4028,42,Male,Phoenix,12.89,3,12,224.09,0,PayPal,Books,Tablet,Jan,1
4029,27,Female,Los Angeles,11.64,5,10,80.77,0,Credit Card,Sports,Mobile,Mar,0
4030,62,Male,Phoenix,5.99,3,9,241.83,1,Debit Card,Clothing,Tablet,Apr,1
4031,36,Male,Chicago,22.72,10,9,246.83,1,Credit Card,Home,Tablet,Feb,0
4032,28,Male,New York,9.18,3,5,26.21,1,PayPal,Sports,Tablet,Mar,1
4033,30,Female,Phoenix,24.3,4,15,137.63,0,COD,Clothing,Tablet,Feb,1
4034,25,Other,New York,3.86,7,9,31.49,1,Credit Card,Books,Tablet,May,1
4035,57,Female,New York,11.06,8,11,147.45,0,COD,Electronics,Mobile,May,1
4036,21,Female,Los Angeles,30.72,3,11,223.52,1,COD,Books,Mobile,May,0
4037,64,Male,Houston,16.88,6,10,258.66,1,PayPal,Books,Mobile,Jan,1
4038,48,Male,Phoenix,11.08,4,13,200.23,1,COD,Electronics,Mobile,Jun,0
4039,45,Other,Los Angeles,9.98,6,12,114.2,0,Debit Card,Electronics,Desktop,Apr,0
4040,28,Other,Los Angeles,8.04,8,16,139.02,1,PayPal,Home,Tablet,Jan,0
4041,60,Male,New York,18.63,2,12,223.78,0,Credit Card,Home,Tablet,Feb,1
4042,18,Other,Phoenix,22.19,4,11,119.82,1,Credit Card,Electronics,Tablet,May,1
4043,64,Other,Los Angeles,17.01,1,11,237.97,0,COD,Electronics,Tablet,May,1
4044,55,Male,Chicago,14.53,10,13,193.14,0,PayPal,Home,Mobile,Jan,1
4045,41,Female,Los Angeles,19.81,3,8,226.13,1,PayPal,Electronics,Tablet,Mar,1
4046,64,Other,Chicago,3.76,8,13,193.45,0,Credit Card,Home,Desktop,Feb,0
4047,48,Male,Houston,18.02,8,7,46.66,0,Credit Card,Books,Desktop,Jun,0
4048,58,Other,Chicago,18.48,7,11,109.11,0,Debit Card,Sports,Mobile,Jan,0
4049,63,Other,Chicago,17.14,6,20,96.65,1,Debit Card,Electronics,Desktop,Jan,0
4050,43,Male,New York,10.56,6,10,69.91,0,PayPal,Books,Mobile,Mar,1
4051,22,Other,Los Angeles,8.8,3,12,139.48,0,Credit Card,Home,Mobile,May,1
4052,37,Other,Houston,4.59,3,11,138.87,0,PayPal,Home,Desktop,Mar,1
4053,58,Other,Los Angeles,26.76,7,14,286.09,0,Debit Card,Electronics,Tablet,Apr,1
4054,28,Female,Chicago,14.55,2,15,265.92,1,COD,Electronics,Desktop,Jan,0
4055,50,Female,Chicago,11.61,4,14,133.47,1,PayPal,Sports,Mobile,Feb,0
4056,55,Other,Los Angeles,10.83,8,15,213.21,1,Credit Card,Books,Tablet,Mar,0
4057,44,Male,Houston,7.35,2,13,149.12,0,PayPal,Books,Mobile,Feb,1
4058,51,Other,Houston,10.71,3,20,150.95,0,Debit Card,Books,Tablet,Jun,1
4059,32,Other,New York,24.69,5,17,116.35,0,Debit Card,Clothing,Tablet,Feb,0
4060,49,Female,Chicago,19.65,1,21,228.98,1,Credit Card,Sports,Desktop,Apr,1
4061,38,Female,Chicago,21.63,4,12,114.98,1,PayPal,Sports,Mobile,Mar,1
4062,63,Female,New York,22.67,4,13,215.31,0,Debit Card,Home,Mobile,Feb,0
4063,22,Other,Los Angeles,32.6,3,11,199.07,1,PayPal,Electronics,Mobile,May,0
4064,23,Other,Chicago,15.22,4,5,183.06,0,COD,Home,Desktop,Jan,0
4065,55,Male,Los Angeles,11.58,4,7,218.95,1,Debit Card,Home,Tablet,Feb,0
4066,39,Other,Houston,18.5,6,10,233.67,1,Debit Card,Home,Desktop,Mar,1
4067,35,Other,Phoenix,20.19,5,10,148.96,0,Debit Card,Sports,Tablet,Jun,0
4068,31,Female,New York,14.73,7,10,63.83,0,PayPal,Books,Mobile,Jan,1
4069,27,Female,Chicago,7.85,1,12,138.84,1,Credit Card,Sports,Tablet,Jan,0
4070,63,Female,New York,16.49,3,8,142.78,0,Debit Card,Home,Mobile,Jan,0
4071,30,Female,Houston,19.36,11,14,141.11,0,PayPal,Sports,Mobile,Apr,0
4072,48,Female,Houston,17.78,7,9,182.55,1,Debit Card,Sports,Mobile,Apr,0
4073,47,Male,Houston,0.3,4,21,219.5,1,PayPal,Sports,Mobile,Apr,1
4074,20,Male,Houston,2.28,4,13,150.16,0,Debit Card,Clothing,Tablet,Jun,0
4075,47,Male,Phoenix,20.73,5,13,155.51,0,Debit Card,Sports,Desktop,May,1
4076,23,Female,Los Angeles,12.02,4,6,158.16,1,COD,Clothing,Tablet,May,1
4077,46,Female,Los Angeles,32.8,7,7,95.45,0,Debit Card,Books,Desktop,May,1
4078,25,Female,Phoenix,25.73,3,15,47.09,1,Credit Card,Clothing,Mobile,Jun,1
4079,61,Male,Los Angeles,4.85,1,10,233.3,0,Debit Card,Clothing,Desktop,Apr,1
4080,62,Female,Houston,23.21,5,14,167.12,0,Credit Card,Books,Desktop,Jan,1
4081,60,Male,Los Angeles,27.8,4,9,304.04,1,COD,Home,Desktop,Feb,1
4082,61,Female,New York,11.44,4,11,76.88,0,COD,Home,Tablet,Apr,0
4083,50,Other,Los Angeles,14.31,5,8,274.06,0,COD,Electronics,Mobile,Jun,1
4084,34,Male,New York,10.62,6,16,25.19,0,COD,Home,Desktop,May,1
4085,28,Other,Chicago,6.02,6,12,52.82,0,Debit Card,Books,Desktop,Feb,0
4086,30,Male,New York,27.62,5,11,146.67,1,Credit Card,Home,Desktop,May,1
4087,28,Female,New York,-5.72,5,15,178.6,1,Credit Card,Electronics,Tablet,Mar,1
4088,48,Female,Houston,9.6,4,20,184.25,0,Debit Card,Sports,Mobile,Jan,1
4089,45,Other,Houston,11.62,5,12,127.93,1,Debit Card,Clothing,Desktop,Jun,1
4090,61,Female,Houston,16.26,6,10,131.12,0,Debit Card,Electronics,Mobile,Jun,0
4091,23,Male,New York,5.08,7,10,276.94,1,Credit Card,Clothing,Mobile,Jan,1
4092,58,Female,Phoenix,25.84,3,13,118.76,0,Debit Card,Home,Mobile,Apr,1
4093,33,Female,Houston,0.31,8,15,132.92,0,COD,Electronics,Mobile,Jan,1
4094,21,Male,Houston,0.43,1,10,67.31,0,PayPal,Home,Mobile,Jun,0
4095,52,Other,New York,15.46,9,10,105.2,0,Credit Card,Clothing,Desktop,Jan,1
4096,43,Other,Chicago,4.7,5,10,41.82,0,Credit Card,Electronics,Mobile,May,1
4097,29,Female,Chicago,16.66,4,8,139.81,0,COD,Electronics,Desktop,Apr,0
4098,28,Male,Los Angeles,9.08,4,10,109.38,0,Debit Card,Sports,Mobile,Apr,1
4099,54,Other,Chicago,21.46,2,9,140.89,0,Credit Card,Clothing,Tablet,Mar,0
4100,42,Other,Houston,7.58,6,16,124.23,0,COD,Sports,Mobile,Feb,1
4101,35,Female,Phoenix,26.56,4,13,179.47,0,PayPal,Home,Mobile,Jun,1
4102,36,Male,Los Angeles,20.04,6,10,98.83,0,PayPal,Electronics,Tablet,May,0
4103,40,Other,Phoenix,8.94,5,15,179.44,0,PayPal,Clothing,Mobile,Apr,1
4104,55,Female,Phoenix,19.99,6,12,80.75,1,COD,Home,Mobile,Mar,1
4105,35,Female,Houston,16.17,1,10,248.88,0,COD,Electronics,Mobile,May,1
4106,43,Female,New York,21.28,6,9,285.27,0,COD,Books,Desktop,May,1
4107,23,Female,New York,19.8,6,8,190.37,0,COD,Electronics,Tablet,Jun,1
4108,21,Other,New York,17.87,7,7,125.64,0,Credit Card,Clothing,Mobile,May,1
4109,61,Male,Chicago,15.52,6,6,113.0,0,Debit Card,Sports,Mobile,Feb,1
4110,46,Female,New York,22.24,7,13,63.75,0,Credit Card,Sports,Desktop,Jan,1
4111,51,Female,Houston,24.36,5,12,82.89,0,Debit Card,Clothing,Desktop,Jun,1
4112,34,Other,Chicago,16.09,4,11,205.71,1,PayPal,Books,Desktop,May,1
4113,60,Female,New York,19.85,5,19,264.98,0,PayPal,Books,Tablet,Apr,0
4114,60,Female,Phoenix,22.5,5,8,207.21,0,Debit Card,Home,Tablet,Feb,0
4115,33,Male,Houston,27.86,3,7,5.81,0,Debit Card,Home,Tablet,Feb,1
4116,19,Female,Houston,26.46,7,16,191.48,1,Credit Card,Electronics,Mobile,Jun,0
4117,51,Other,Los Angeles,23.24,3,15,129.67,0,PayPal,Home,Desktop,Mar,1
4118,25,Male,Houston,11.69,5,7,164.87,0,Debit Card,Books,Tablet,Jan,1
4119,30,Other,Phoenix,4.5,1,12,104.07,0,Debit Card,Books,Mobile,Apr,1
4120,59,Male,Houston,19.47,4,16,53.27,1,PayPal,Sports,Mobile,Apr,0
4121,25,Male,Los Angeles,19.41,9,12,118.31,1,Debit Card,Home,Desktop,Feb,1
4122,47,Female,Houston,11.82,6,16,147.6,1,Debit Card,Clothing,Mobile,Feb,0
4123,49,Female,Houston,4.33,4,14,81.04,1,PayPal,Clothing,Desktop,May,1
4124,53,Female,Los Angeles,28.25,11,8,191.45,0,COD,Books,Desktop,Apr,0
4125,64,Other,Houston,18.4,10,17,125.57,1,Credit Card,Books,Mobile,Jan,1
4126,47,Female,Chicago,5.33,2,12,199.13,0,Debit Card,Sports,Desktop,Feb,1
4127,18,Female,Houston,13.98,2,6,104.47,1,PayPal,Clothing,Mobile,Mar,1
4128,60,Male,New York,4.25,2,11,122.56,0,PayPal,Sports,Mobile,Jun,1
4129,56,Female,New York,20.45,2,9,154.31,0,PayPal,Sports,Tablet,Apr,1
4130,34,Female,Chicago,29.8,2,16,152.53,0,COD,Home,Desktop,Jan,0
4131,37,Female,Houston,13.51,6,6,182.87,0,Credit Card,Electronics,Desktop,Jan,1
4132,41,Female,Phoenix,14.26,2,12,176.05,0,Debit Card,Home,Tablet,May,0
4133,39,Male,Houston,12.79,8,10,45.29,0,Debit Card,Books,Mobile,Apr,1
4134,46,Female,New York,13.2,10,12,243.84,0,PayPal,Home,Desktop,Feb,1
4135,39,Male,Los Angeles,8.79,5,13,92.93,0,Debit Card,Clothing,Mobile,Jan,1
4136,61,Other,Chicago,26.06,5,13,196.84,0,Debit Card,Electronics,Desktop,Jan,0
4137,26,Female,Los Angeles,16.56,5,11,282.06,0,Credit Card,Books,Mobile,Jan,1
4138,54,Female,Phoenix,15.51,5,11,222.24,1,PayPal,Electronics,Mobile,Jun,1
4139,27,Female,Houston,13.19,6,7,234.74,0,Debit Card,Sports,Mobile,Apr,1
4140,53,Male,Phoenix,4.82,7,11,134.12,0,Credit Card,Clothing,Tablet,Jan,0
4141,54,Female,Los Angeles,22.51,5,15,230.37,1,Debit Card,Sports,Desktop,Apr,1
4142,45,Female,Houston,26.38,4,16,222.51,0,COD,Home,Desktop,Mar,1
4143,45,Other,Phoenix,0.11,5,10,203.72,1,PayPal,Clothing,Mobile,Apr,0
4144,59,Male,New York,20.68,5,9,201.74,1,Debit Card,Books,Tablet,Feb,1
4145,60,Male,New York,21.9,5,13,111.48,0,Credit Card,Books,Mobile,Jan,1
4146,38,Other,Chicago,25.27,1,10,107.54,0,COD,Home,Tablet,Feb,0
4147,41,Male,New York,24.64,7,10,5.38,0,Credit Card,Home,Desktop,Feb,0
4148,59,Female,New York,36.09,9,20,185.5,1,PayPal,Books,Tablet,Jan,1
4149,57,Female,Los Angeles,18.2,5,13,84.44,1,Credit Card,Books,Mobile,Jan,0
4150,19,Other,New York,22.94,8,7,327.89,1,COD,Sports,Mobile,Jun,1
4151,25,Male,New York,15.1,2,16,219.95,0,PayPal,Electronics,Mobile,Apr,1
4152,44,Male,Los Angeles,8.58,1,12,64.22,0,COD,Sports,Desktop,Mar,1
4153,39,Male,New York,20.67,2,14,246.44,0,COD,Home,Desktop,Jan,1
4154,54,Other,New York,22.95,5,12,137.56,0,Debit Card,Home,Mobile,Jan,0
4155,44,Female,Chicago,17.73,4,13,102.51,0,Credit Card,Books,Tablet,Feb,1
4156,46,Other,New York,1.72,5,14,100.13,0,PayPal,Books,Mobile,Mar,0
4157,20,Female,New York,3.41,3,10,225.31,1,COD,Clothing,Mobile,Jan,0
4158,61,Other,Chicago,21.14,6,15,200.2,1,Credit Card,Clothing,Mobile,Apr,1
4159,30,Female,Los Angeles,12.07,4,12,200.33,1,Credit Card,Electronics,Tablet,Feb,1
4160,62,Male,New York,17.85,6,12,43.21,0,PayPal,Sports,Tablet,May,0
4161,27,Male,Phoenix,18.86,2,13,136.48,0,COD,Sports,Desktop,Apr,1
4162,53,Male,Los Angeles,14.08,6,6,187.07,1,COD,Books,Desktop,Feb,1
4163,26,Other,Los Angeles,12.95,4,12,208.47,0,COD,Home,Tablet,Apr,1
4164,44,Other,New York,13.96,8,8,23.02,0,Credit Card,Clothing,Mobile,Jan,1
4165,51,Other,Chicago,19.73,3,6,45.25,1,Credit Card,Electronics,Mobile,Feb,1
4166,18,Male,Los Angeles,18.84,6,12,78.87,0,Credit Card,Home,Desktop,Feb,0
4167,49,Female,Chicago,8.61,9,9,217.36,0,Debit Card,Books,Desktop,Jan,0
4168,42,Male,Phoenix,14.88,6,7,216.65,0,Debit Card,Electronics,Mobile,Jan,1
4169,46,Male,Chicago,6.51,3,15,212.07,1,Debit Card,Clothing,Desktop,Mar,0
4170,24,Female,Houston,19.11,4,11,182.24,1,COD,Clothing,Tablet,Feb,0
4171,20,Female,Chicago,11.28,8,11,313.43,1,Credit Card,Sports,Tablet,May,1
4172,37,Female,Los Angeles,20.76,5,21,146.76,1,COD,Clothing,Mobile,Apr,0
4173,37,Female,Chicago,13.08,5,11,119.28,0,PayPal,Clothing,Desktop,Mar,1
4174,47,Male,Chicago,24.15,5,7,186.53,0,COD,Electronics,Tablet,Feb,1
4175,52,Other,Houston,25.66,7,14,-14.06,1,PayPal,Clothing,Tablet,May,1
4176,52,Male,Houston,18.55,0,8,56.38,0,PayPal,Sports,Tablet,May,1
4177,56,Female,New York,12.06,3,6,211.97,0,PayPal,Home,Desktop,Jan,1
4178,44,Other,Los Angeles,7.5,1,10,232.24,0,Debit Card,Clothing,Desktop,Feb,1
4179,43,Other,New York,22.69,3,8,170.85,1,PayPal,Books,Mobile,Jun,1
4180,31,Male,Houston,14.47,8,22,264.55,0,COD,Electronics,Mobile,Apr,1
4181,34,Male,Chicago,15.39,4,19,162.2,1,PayPal,Clothing,Mobile,May,1
4182,35,Male,Houston,11.89,2,12,95.1,0,Credit Card,Electronics,Tablet,Apr,0
4183,62,Other,Phoenix,3.94,10,12,117.63,0,PayPal,Sports,Desktop,Apr,1
4184,46,Other,Chicago,23.6,4,14,30.06,1,Credit Card,Clothing,Tablet,Jun,1
4185,37,Other,New York,14.32,7,13,133.39,1,Credit Card,Sports,Mobile,May,0
4186,44,Female,Chicago,0.1,4,11,128.38,1,PayPal,Clothing,Tablet,Apr,1
4187,35,Female,Phoenix,13.9,6,14,285.23,1,Debit Card,Home,Desktop,Jun,1
4188,21,Male,Houston,4.16,2,18,111.84,1,PayPal,Sports,Desktop,Mar,0
4189,18,Other,Los Angeles,19.72,6,14,61.21,0,COD,Books,Desktop,Mar,0
4190,18,Male,Los Angeles,18.62,2,11,27.55,0,Credit Card,Electronics,Tablet,Feb,1
4191,43,Other,Los Angeles,27.07,5,15,62.48,1,Debit Card,Home,Mobile,Jun,1
4192,62,Male,Houston,3.19,5,9,192.39,0,Credit Card,Clothing,Mobile,May,1
4193,37,Female,Los Angeles,26.5,7,11,71.2,0,Debit Card,Home,Tablet,Jan,1
4194,40,Other,Phoenix,19.15,5,11,43.33,1,COD,Books,Tablet,May,1
4195,27,Female,Houston,4.06,5,11,104.45,0,PayPal,Electronics,Tablet,Apr,1
4196,28,Other,Los Angeles,29.62,3,13,200.7,1,Debit Card,Clothing,Tablet,Mar,0
4197,58,Male,New York,14.0,6,11,181.93,1,Credit Card,Electronics,Desktop,Apr,0
4198,58,Other,Houston,5.47,6,16,224.67,1,Debit Card,Clothing,Tablet,Jan,0
4199,22,Female,Houston,23.32,1,11,156.2,0,Credit Card,Sports,Mobile,Feb,1
4200,18,Other,Chicago,6.29,8,8,264.89,0,COD,Electronics,Tablet,Jan,1
4201,34,Male,Los Angeles,24.25,1,6,226.97,1,Credit Card,Sports,Desktop,Jan,1
4202,39,Other,New York,13.46,5,12,44.96,1,COD,Home,Mobile,May,1
4203,51,Female,Phoenix,12.21,6,14,171.2,0,Credit Card,Clothing,Tablet,Feb,0
4204,62,Male,Houston,4.59,4,16,103.4,0,Credit Card,Clothing,Desktop,Mar,1
4205,58,Female,Phoenix,6.65,3,11,126.32,0,Credit Card,Books,Tablet,Mar,1
4206,46,Other,Phoenix,16.28,7,15,124.75,0,Debit Card,Electronics,Mobile,Apr,1
4207,21,Female,Phoenix,1.89,7,14,185.47,0,Credit Card,Electronics,Mobile,May,1
4208,22,Other,Chicago,20.51,4,8,138.3,1,PayPal,Sports,Mobile,May,1
4209,28,Male,Phoenix,10.8,2,22,43.64,1,Credit Card,Clothing,Tablet,Jan,0
4210,38,Female,Los Angeles,11.83,7,13,73.85,0,PayPal,Electronics,Tablet,Jun,0
4211,52,Female,Los Angeles,19.67,4,16,221.6,0,PayPal,Home,Mobile,Feb,0
4212,29,Other,New York,13.37,2,15,68.19,0,Credit Card,Home,Desktop,May,1
4213,43,Female,New York,24.84,6,10,138.39,0,Debit Card,Books,Tablet,Mar,1
4214,36,Female,Phoenix,-1.4,4,13,208.74,0,PayPal,Sports,Desktop,Feb,0
4215,62,Male,Phoenix,21.4,8,17,248.06,1,COD,Books,Tablet,Jun,0
4216,24,Other,Chicago,15.19,2,16,173.85,0,COD,Sports,Mobile,Feb,0
4217,64,Other,Phoenix,9.74,7,9,303.13,1,COD,Home,Desktop,Jun,0
4218,24,Male,Phoenix,22.59,3,15,188.87,1,Debit Card,Sports,Tablet,Mar,1
4219,43,Male,Phoenix,19.69,8,11,188.54,1,PayPal,Books,Mobile,Jan,1
4220,57,Other,Houston,16.83,4,16,171.97,0,COD,Clothing,Mobile,Mar,0
4221,22,Male,Houston,12.98,4,16,126.37,1,Credit Card,Electronics,Mobile,May,1
4222,38,Male,Chicago,9.36,7,11,199.32,1,Credit Card,Electronics,Mobile,Apr,0
4223,31,Male,Chicago,6.37,8,16,268.5,1,PayPal,Electronics,Desktop,Mar,1
4224,21,Other,Los Angeles,25.93,12,14,141.59,1,Credit Card,Books,Tablet,Mar,1
4225,40,Male,Chicago,21.61,1,14,186.05,1,Debit Card,Clothing,Mobile,Jun,1
4226,59,Female,Los Angeles,19.55,2,10,211.58,0,Credit Card,Books,Desktop,Jun,1
4227,37,Female,Phoenix,11.58,6,8,162.62,0,Credit Card,Electronics,Tablet,Mar,0
4228,32,Other,Chicago,31.27,6,4,233.36,0,PayPal,Sports,Desktop,Jan,1
4229,62,Male,Chicago,9.44,9,13,126.14,0,Credit Card,Clothing,Tablet,Apr,0
4230,46,Female,Chicago,11.98,3,9,115.09,0,COD,Home,Mobile,May,0
4231,25,Other,Los Angeles,29.5,5,15,180.6,1,COD,Clothing,Mobile,May,1
4232,58,Female,Los Angeles,14.58,3,16,155.89,0,Credit Card,Sports,Tablet,Feb,0
4233,36,Male,New York,28.9,2,19,190.53,1,PayPal,Home,Desktop,Apr,0
4234,56,Other,Los Angeles,18.03,5,13,180.1,0,Debit Card,Sports,Desktop,May,0
4235,63,Female,Los Angeles,10.88,9,15,140.65,0,PayPal,Electronics,Tablet,Mar,0
4236,45,Other,Houston,13.43,6,18,142.0,0,Debit Card,Sports,Mobile,Mar,0
4237,63,Female,Chicago,9.27,5,13,280.89,1,PayPal,Books,Tablet,Mar,1
4238,44,Female,Los Angeles,20.55,5,23,45.69,1,COD,Sports,Tablet,Apr,1
4239,21,Male,Chicago,24.78,3,15,93.82,0,COD,Home,Desktop,Mar,1
4240,32,Male,Chicago,18.74,0,12,77.46,0,Credit Card,Home,Desktop,Jun,0
4241,52,Female,Houston,17.27,3,13,142.1,0,Credit Card,Sports,Desktop,Jun,1
4242,54,Other,Chicago,6.69,4,19,73.68,0,COD,Electronics,Desktop,Feb,0
4243,18,Other,Los Angeles,23.75,11,10,306.51,0,PayPal,Sports,Tablet,Apr,1
4244,20,Male,Chicago,21.72,5,9,149.23,0,Credit Card,Home,Desktop,Apr,0
4245,64,Female,New York,17.22,9,9,22.49,0,Debit Card,Books,Tablet,Jun,0
4246,41,Male,New York,12.59,4,12,175.72,0,Credit Card,Home,Mobile,May,1
4247,44,Female,Houston,15.35,9,12,124.12,1,PayPal,Electronics,Tablet,Jun,1
4248,57,Female,Los Angeles,7.72,7,7,210.97,0,Debit Card,Books,Tablet,Apr,0
4249,53,Male,Houston,3.21,6,7,229.92,0,COD,Home,Mobile,Mar,1
4250,51,Other,New York,12.6,2,15,225.39,1,Credit Card,Clothing,Tablet,Feb,1
4251,46,Male,Los Angeles,8.12,6,15,156.27,0,COD,Sports,Desktop,May,1
4252,41,Female,Chicago,10.94,5,14,75.89,0,Credit Card,Books,Mobile,Jan,1
4253,41,Male,Los Angeles,11.1,2,12,223.47,0,PayPal,Sports,Mobile,Jan,1
4254,59,Other,Phoenix,14.38,3,13,133.75,1,COD,Home,Desktop,May,0
4255,21,Other,Los Angeles,13.85,6,13,82.19,1,Debit Card,Books,Mobile,Jan,0
4256,20,Female,Chicago,-9.43,6,13,131.33,0,Credit Card,Clothing,Desktop,Apr,0
4257,51,Male,Phoenix,17.78,5,8,192.74,1,Credit Card,Home,Mobile,Mar,0
4258,40,Other,Houston,16.05,7,8,271.33,1,Credit Card,Home,Tablet,Feb,1
4259,40,Male,Los Angeles,22.69,10,9,121.33,0,COD,Sports,Tablet,Apr,1
4260,62,Other,Houston,13.29,4,13,176.39,0,Debit Card,Sports,Tablet,Jan,1
4261,22,Female,Los Angeles,23.68,1,14,80.6,1,PayPal,Home,Desktop,Feb,0
4262,48,Female,New York,13.78,3,9,186.89,1,PayPal,Electronics,Mobile,Feb,1
4263,58,Male,New York,17.72,4,9,109.7,0,Credit Card,Clothing,Tablet,Feb,0
4264,23,Female,Chicago,7.66,4,13,179.16,0,PayPal,Clothing,Mobile,Mar,0
4265,54,Other,New York,24.09,4,17,106.06,0,PayPal,Clothing,Mobile,Feb,1
4266,27,Female,Phoenix,25.4,7,15,176.29,1,COD,Clothing,Mobile,Mar,1
4267,57,Other,Phoenix,30.07,4,11,111.99,1,Credit Card,Clothing,Tablet,Feb,1
4268,24,Other,Los Angeles,10.66,2,10,182.12,0,Debit Card,Home,Mobile,Mar,0
4269,56,Female,Houston,19.24,9,11,230.43,0,PayPal,Electronics,Mobile,Apr,0
4270,55,Other,Phoenix,3.48,14,16,135.86,1,Debit Card,Home,Mobile,Jan,1
4271,38,Other,Los Angeles,-0.1,6,13,198.24,0,Debit Card,Home,Mobile,Jun,0
4272,37,Male,Houston,19.51,9,10,182.2,0,PayPal,Home,Mobile,Jun,1
4273,20,Male,New York,14.1,4,16,61.6,1,PayPal,Electronics,Mobile,Jun,1
4274,39,Male,Los Angeles,4.72,7,17,265.95,0,PayPal,Electronics,Mobile,Feb,1
4275,64,Female,Houston,16.43,10,16,80.04,0,PayPal,Electronics,Desktop,Apr,0
4276,21,Male,Chicago,22.47,5,10,119.96,0,Debit Card,Electronics,Tablet,Jun,1
4277,45,Other,Chicago,15.5,3,15,218.29,1,PayPal,Books,Tablet,May,0
4278,29,Female,Phoenix,24.83,7,18,139.92,0,Credit Card,Home,Mobile,Jan,1
4279,55,Female,Houston,9.71,3,9,192.28,0,COD,Electronics,Mobile,May,1
4280,53,Female,Chicago,23.66,2,10,71.05,1,PayPal,Clothing,Tablet,Jan,1
4281,64,Female,Phoenix,11.93,4,9,115.98,1,Debit Card,Sports,Mobile,Mar,1
4282,58,Other,Los Angeles,24.84,5,14,46.42,1,COD,Books,Desktop,Feb,1
4283,22,Other,Los Angeles,4.83,5,13,191.5,1,Credit Card,Sports,Mobile,Apr,0
4284,30,Male,Houston,16.85,3,14,32.68,0,COD,Sports,Mobile,Jan,0
4285,40,Female,Houston,16.83,11,8,76.21,0,COD,Home,Tablet,Jan,1
4286,47,Male,Houston,18.82,2,11,202.63,0,PayPal,Books,Desktop,May,1
4287,54,Other,Houston,12.19,8,12,130.35,1,Credit Card,Books,Mobile,Apr,1
4288,42,Female,Chicago,18.45,5,9,103.14,0,Credit Card,Clothing,Mobile,Apr,1
4289,44,Other,Chicago,13.41,4,8,144.15,0,COD,Sports,Mobile,Jun,0
4290,31,Male,Phoenix,10.79,7,13,309.18,1,PayPal,Home,Mobile,Feb,1
4291,64,Other,Chicago,26.31,6,10,276.58,0,Debit Card,Home,Desktop,Jan,1
4292,53,Female,Los Angeles,15.62,4,11,167.82,0,COD,Clothing,Tablet,Jan,1
4293,56,Female,Phoenix,2.89,4,13,409.6,0,Credit Card,Sports,Mobile,May,0
4294,33,Male,Chicago,9.62,6,12,166.16,1,COD,Home,Tablet,Apr,1
4295,39,Female,Houston,26.61,3,14,237.04,0,COD,Electronics,Desktop,Feb,1
4296,38,Other,Chicago,7.73,9,11,92.29,0,Debit Card,Books,Mobile,Apr,1
4297,38,Other,New York,19.33,6,17,208.97,0,COD,Sports,Desktop,Jun,0
4298,25,Other,Phoenix,9.44,7,11,123.6,0,Credit Card,Home,Mobile,Feb,1
4299,33,Other,Chicago,3.49,2,11,141.64,1,Credit Card,Clothing,Mobile,Apr,0
4300,48,Male,Chicago,18.84,7,11,269.24,1,Credit Card,Sports,Mobile,Jun,1
4301,59,Other,Los Angeles,12.37,7,10,198.08,1,PayPal,Home,Desktop,Feb,1
4302,27,Male,Houston,27.71,3,6,158.11,1,Credit Card,Clothing,Tablet,Mar,1
4303,49,Other,Houston,24.0,5,11,266.19,1,PayPal,Books,Mobile,Apr,1
4304,51,Male,Los Angeles,25.12,8,8,148.86,0,Credit Card,Sports,Desktop,Jan,1
4305,26,Other,Los Angeles,23.53,2,12,106.14,0,Credit Card,Books,Desktop,Jan,0
4306,34,Other,New York,20.52,3,14,82.68,0,Credit Card,Home,Mobile,Jun,0
4307,28,Male,Phoenix,4.07,3,10,127.56,1,PayPal,Clothing,Mobile,Mar,1
4308,49,Female,Houston,13.13,4,18,77.82,0,PayPal,Electronics,Mobile,Feb,1
4309,27,Female,Los Angeles,20.37,4,9,201.87,0,COD,Books,Mobile,Jan,1
4310,39,Female,Los Angeles,12.68,4,14,185.54,0,Credit Card,Home,Desktop,Jan,1
4311,34,Male,Phoenix,14.76,7,6,285.07,0,COD,Clothing,Mobile,Feb,1
4312,21,Female,Los Angeles,20.8,3,16,165.0,0,Debit Card,Electronics,Tablet,Apr,1
4313,64,Female,New York,23.45,6,12,166.56,0,PayPal,Books,Tablet,Mar,1
4314,42,Male,Phoenix,7.62,7,8,203.09,0,Credit Card,Books,Tablet,Feb,1
4315,38,Female,New York,20.36,4,13,136.25,0,PayPal,Sports,Desktop,May,1
4316,54,Female,Chicago,19.52,4,11,173.89,1,Debit Card,Home,Desktop,Jun,1
4317,55,Female,Houston,7.09,4,11,147.95,1,PayPal,Books,Desktop,Feb,0
4318,18,Male,Los Angeles,11.75,4,15,204.42,0,PayPal,Electronics,Desktop,Apr,1
4319,42,Male,Phoenix,16.2,5,11,239.29,0,Credit Card,Sports,Mobile,Apr,1
4320,53,Female,New York,26.12,6,14,141.44,1,COD,Home,Mobile,Mar,1
4321,34,Female,Houston,11.68,6,18,135.47,1,PayPal,Books,Tablet,Mar,0
4322,58,Male,Houston,18.34,7,7,249.75,1,Debit Card,Clothing,Desktop,May,1
4323,41,Female,Los Angeles,24.35,5,6,154.76,0,Debit Card,Books,Tablet,Jan,0
4324,19,Male,Houston,29.84,5,8,277.65,0,Credit Card,Clothing,Desktop,Jan,1
